,date,token,price,ret
150,Thu Jan 20 2022 00:00:31 GMT+0000 (Coordinated Universal Time),f5cfbc74057c610c8ef151a439252680ac68c6dc.factory.bridge.near,4.739875109098097,-0.19308553205932785
151,Fri Jan 21 2022 00:00:31 GMT+0000 (Coordinated Universal Time),f5cfbc74057c610c8ef151a439252680ac68c6dc.factory.bridge.near,3.995753596513726,-0.1707785907173298
152,Sat Jan 22 2022 00:00:22 GMT+0000 (Coordinated Universal Time),f5cfbc74057c610c8ef151a439252680ac68c6dc.factory.bridge.near,2.9202146559466047,-0.3135750704622184
153,Sun Jan 23 2022 00:00:45 GMT+0000 (Coordinated Universal Time),f5cfbc74057c610c8ef151a439252680ac68c6dc.factory.bridge.near,2.574669907466193,-0.1259357912655431
154,Mon Jan 24 2022 00:00:23 GMT+0000 (Coordinated Universal Time),f5cfbc74057c610c8ef151a439252680ac68c6dc.factory.bridge.near,2.7432019676617734,0.06340450483011284
155,Tue Jan 25 2022 00:00:23 GMT+0000 (Coordinated Universal Time),f5cfbc74057c610c8ef151a439252680ac68c6dc.factory.bridge.near,2.592513579834514,-0.05649794022227167
156,Wed Jan 26 2022 00:00:39 GMT+0000 (Coordinated Universal Time),f5cfbc74057c610c8ef151a439252680ac68c6dc.factory.bridge.near,3.162140234843055,0.1986211886180162
157,Thu Jan 27 2022 00:00:25 GMT+0000 (Coordinated Universal Time),f5cfbc74057c610c8ef151a439252680ac68c6dc.factory.bridge.near,2.98678670951282,-0.05705095742083349
158,Fri Jan 28 2022 00:01:38 GMT+0000 (Coordinated Universal Time),f5cfbc74057c610c8ef151a439252680ac68c6dc.factory.bridge.near,2.601488683260359,-0.13811427877200164
159,Sat Jan 29 2022 00:00:44 GMT+0000 (Coordinated Universal Time),f5cfbc74057c610c8ef151a439252680ac68c6dc.factory.bridge.near,2.6372413880102346,0.01364959039927879
160,Sun Jan 30 2022 00:00:24 GMT+0000 (Coordinated Universal Time),f5cfbc74057c610c8ef151a439252680ac68c6dc.factory.bridge.near,2.59943720436666,-0.01443848031788876
161,Mon Jan 31 2022 00:00:20 GMT+0000 (Coordinated Universal Time),f5cfbc74057c610c8ef151a439252680ac68c6dc.factory.bridge.near,2.3174065642956125,-0.11484626154858657
162,Tue Feb 01 2022 00:00:21 GMT+0000 (Coordinated Universal Time),f5cfbc74057c610c8ef151a439252680ac68c6dc.factory.bridge.near,2.7094310778324724,0.1562899782840853
163,Wed Feb 02 2022 00:01:13 GMT+0000 (Coordinated Universal Time),f5cfbc74057c610c8ef151a439252680ac68c6dc.factory.bridge.near,2.5015921413761704,-0.0798112927555924
164,Thu Feb 03 2022 00:00:43 GMT+0000 (Coordinated Universal Time),f5cfbc74057c610c8ef151a439252680ac68c6dc.factory.bridge.near,2.684540463487722,0.07058217805650155
165,Fri Feb 04 2022 00:00:26 GMT+0000 (Coordinated Universal Time),f5cfbc74057c610c8ef151a439252680ac68c6dc.factory.bridge.near,2.787124269112903,0.03750077257738475
166,Sat Feb 05 2022 00:01:31 GMT+0000 (Coordinated Universal Time),f5cfbc74057c610c8ef151a439252680ac68c6dc.factory.bridge.near,3.3936111263719746,0.19688424710536237
167,Sun Feb 06 2022 00:00:24 GMT+0000 (Coordinated Universal Time),f5cfbc74057c610c8ef151a439252680ac68c6dc.factory.bridge.near,3.146233896475374,-0.07568843432579
168,Mon Feb 07 2022 00:00:22 GMT+0000 (Coordinated Universal Time),f5cfbc74057c610c8ef151a439252680ac68c6dc.factory.bridge.near,3.276443960521532,0.04055252676265022
169,Tue Feb 08 2022 00:00:22 GMT+0000 (Coordinated Universal Time),f5cfbc74057c610c8ef151a439252680ac68c6dc.factory.bridge.near,3.35769174056641,0.024495080026927404
170,Wed Feb 09 2022 00:00:28 GMT+0000 (Coordinated Universal Time),f5cfbc74057c610c8ef151a439252680ac68c6dc.factory.bridge.near,3.1541821212718744,-0.0625245260943975
171,Thu Feb 10 2022 00:00:59 GMT+0000 (Coordinated Universal Time),f5cfbc74057c610c8ef151a439252680ac68c6dc.factory.bridge.near,3.1767319877439086,0.007123761733930593
172,Fri Feb 11 2022 00:00:36 GMT+0000 (Coordinated Universal Time),f5cfbc74057c610c8ef151a439252680ac68c6dc.factory.bridge.near,2.69365297926169,-0.1649547343182437
173,Sat Feb 12 2022 00:00:21 GMT+0000 (Coordinated Universal Time),f5cfbc74057c610c8ef151a439252680ac68c6dc.factory.bridge.near,2.4672962200879365,-0.08777535390408256
174,Sun Feb 13 2022 00:00:22 GMT+0000 (Coordinated Universal Time),f5cfbc74057c610c8ef151a439252680ac68c6dc.factory.bridge.near,2.4225151626887853,-0.018316579466738515
175,Mon Feb 14 2022 00:00:21 GMT+0000 (Coordinated Universal Time),f5cfbc74057c610c8ef151a439252680ac68c6dc.factory.bridge.near,2.1960321495641466,-0.09815416027440113
176,Tue Feb 15 2022 00:00:17 GMT+0000 (Coordinated Universal Time),f5cfbc74057c610c8ef151a439252680ac68c6dc.factory.bridge.near,2.3527850949108924,0.06894760959795584
177,2022-02-15T23:15:17.043Z,f5cfbc74057c610c8ef151a439252680ac68c6dc.factory.bridge.near,2.5542566726660207,0.08216147766918515
